"Tail_Number","YEAR","YEAR_MFR","AGE","AIR_TIME","FLIGHTS_ANNUAL","FLIGHTS","DISTANCE","TOT_CARRIER_DELAY","TOT_LATE_AIRCRAFT_DELAY","COUNT_CARRIER_DELAY","COUNT_LATE_AIRCRAFT_DELAY","CARRIER_DELAY_30","LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_DELAY_30","COUNT_LATE_AIRCRAFT_DELAY_30","COUNT_CARRIER_CANCELLATION","STATE","REGION","TYPE_AIRCRAFT","TYPE_ENGINE","TYPE_REGISTRANT","CARRIER_DELAY_30_RATIO","COUNT_CARRIER_DELAY_30_RATIO","LATE_AIRCRAFT_DELAY_30_RATIO","COUNT_LATE_AIRCRAFT_DELAY_30_RATIO","TOTAL_DELAY_RATE","Proportion_Cancelled"
"3751B",2017,2001,16,2659477,873,16523,20675904,2293,1810,60,40,1802,1529,32,18,4,"GA","7",5,5,3,2.06414662084765,0.0366552119129439,1.75143184421535,0.0206185567010309,0.0572737686139748,0.000242086788113539
"3751B",2018,2001,17,2831494,1074,17597,21994545,3585,2754,82,67,2805,2217,37,33,0,"GA","7",5,5,3,2.61173184357542,0.0344506517690875,2.06424581005587,0.0307262569832402,0.0651769087523277,0
"3751B",2019,2001,18,2970455,988,18585,23043979,6549,3170,92,70,5776,2573,38,24,0,"GA","7",5,5,3,5.84615384615385,0.0384615384615385,2.60425101214575,0.0242914979757085,0.062753036437247,0
"3751B",2020,2001,19,3088056,1024,19609,23945215,2725,1794,52,22,2381,1606,30,7,7,"GA","7",5,5,3,2.3251953125,0.029296875,1.568359375,0.0068359375,0.0361328125,0.000356978938242644
"3751B",2021,2001,20,3208818,1001,20610,24855177,2957,1464,64,31,2378,1242,29,18,1,"GA","7",5,5,3,2.37562437562438,0.028971028971029,1.24075924075924,0.017982017982018,0.046953046953047,4.85201358563804e-05
"3751B",2022,2001,21,3324445,1064,21674,25718483,3897,1312,74,34,3262,931,30,13,8,"GA","7",5,5,3,3.06578947368421,0.0281954887218045,0.875,0.012218045112782,0.0404135338345865,0.000369105841099935
"3751B",2023,2001,22,3469564,1147,22821,26813857,9941,5102,118,90,9088,4519,57,47,11,"GA","7",5,5,3,7.9232781168265,0.049694856146469,3.93984306887533,0.040976460331299,0.0906713164777681,0.000482012181762412
"3751B",2024,2001,23,3542007,560,23381,27353043,2012,1490,55,29,1408,1257,22,11,1,"GA","7",5,5,3,2.51428571428571,0.0392857142857143,2.24464285714286,0.0196428571428571,0.0589285714285714,4.27697703263334e-05
"3752",2002,2001,1,136909,1152,1152,1035972,0,0,0,0,0,0,0,0,0,"GA","7",5,5,3,0,0,0,0,0,0
"3752",2003,2001,2,292128,1298,2450,2218396,819,1130,19,24,617,935,5,9,0,"GA","7",5,5,3,0.475346687211094,0.00385208012326656,0.720338983050847,0.00693374422187982,0.0107858243451464,0
"3752",2004,2001,3,466479,1137,3587,3564290,2499,1610,64,60,1964,1131,30,32,5,"GA","7",5,5,3,1.7273526824978,0.0263852242744063,0.994722955145119,0.0281442392260334,0.0545294635004398,0.00139392249790912
"3752",2005,2001,4,631095,1114,4701,4831632,2330,2488,67,57,1765,2004,32,26,6,"GA","7",5,5,3,1.58438061041293,0.0287253141831239,1.79892280071813,0.0233393177737881,0.052064631956912,0.00127632418634333
"3752",2006,2001,5,775975,952,5653,5939094,3839,2326,84,70,3142,1693,35,39,6,"GA","7",5,5,3,3.30042016806723,0.0367647058823529,1.77836134453782,0.0409663865546218,0.0777310924369748,0.00106138333628162
"3752",2007,2001,6,934253,1058,6711,7144415,3420,2580,79,67,2541,1964,31,26,2,"GA","7",5,5,3,2.40170132325142,0.0293005671077505,1.85633270321361,0.0245746691871456,0.053875236294896,0.000298018179108926
"3752",2008,2001,7,1103397,970,7681,8453626,2086,2052,67,57,1414,1448,22,25,5,"GA","7",5,5,3,1.45773195876289,0.022680412371134,1.49278350515464,0.0257731958762887,0.0484536082474227,0.00065095690665278
"3752",2009,2001,8,1283944,957,8638,9849983,2202,2289,58,45,1721,1902,22,19,2,"GA","7",5,5,3,1.79832810867294,0.0229885057471264,1.98746081504702,0.0198537095088819,0.0428422152560084,0.000231535077564251
"3752",2010,2001,9,1474881,1090,9728,11339038,2779,3197,107,84,1747,2297,42,36,1,"GA","7",5,5,3,1.60275229357798,0.0385321100917431,2.10733944954128,0.0330275229357798,0.0715596330275229,0.000102796052631579
"3752",2011,2001,10,1662590,1087,10815,12811017,2333,1626,75,54,1793,1081,39,27,5,"GA","7",5,5,3,1.64949402023919,0.0358785648574057,0.994480220791168,0.0248390064397424,0.0607175712971481,0.000462320850670365
"3752",2012,2001,11,1849798,1061,11876,14285638,2694,2098,65,45,2115,1745,29,19,2,"GA","7",5,5,3,1.99340245051838,0.0273327049952875,1.64467483506126,0.0179076343072573,0.0452403393025448,0.000168406871000337
"3752",2013,2001,12,2008510,920,12796,15530855,1880,1362,51,33,1418,1055,24,16,3,"GA","7",5,5,3,1.54130434782609,0.0260869565217391,1.14673913043478,0.0173913043478261,0.0434782608695652,0.000234448265082838
"3752",2014,2001,13,2174161,955,13751,16833543,2214,2326,83,63,1308,1756,36,25,0,"GA","7",5,5,3,1.3696335078534,0.037696335078534,1.83874345549738,0.0261780104712042,0.0638743455497382,0
"3752",2015,2001,14,2337753,960,14711,18119010,2680,2390,79,67,1914,1720,36,20,0,"GA","7",5,5,3,1.99375,0.0375,1.79166666666667,0.0208333333333333,0.0583333333333333,0
"3752",2016,2001,15,2494996,930,15641,19357748,4681,2151,81,58,4105,1582,40,22,2,"GA","7",5,5,3,4.41397849462366,0.0430107526881721,1.7010752688172,0.0236559139784946,0.0666666666666667,0.00012786906208043
"3752",2017,2001,16,2654783,920,16561,20605365,2983,1665,65,56,2337,1083,28,18,2,"GA","7",5,5,3,2.54021739130435,0.0304347826086956,1.17717391304348,0.0195652173913043,0.05,0.000120765654247932
"3752",2018,2001,17,2825208,1107,17668,21916668,4028,2418,93,56,3393,2057,48,35,0,"GA","7",5,5,3,3.0650406504065,0.043360433604336,1.85817524841915,0.031616982836495,0.0749774164408311,0
"3752",2019,2001,18,2970064,1056,18724,23009063,1866,1975,61,54,1336,1536,28,28,0,"GA","7",5,5,3,1.26515151515151,0.0265151515151515,1.45454545454546,0.0265151515151515,0.053030303030303,0
"3752",2020,2001,19,3071008,918,19642,23789317,2620,1022,34,14,2363,914,17,3,7,"GA","7",5,5,3,2.57407407407407,0.0185185185185185,0.995642701525055,0.00326797385620915,0.0217864923747277,0.000356379187455453
"3752",2021,2001,20,3200709,1033,20675,24762192,4400,1462,67,34,3847,1209,28,15,1,"GA","7",5,5,3,3.72410454985479,0.0271055179090029,1.1703775411423,0.0145208131655373,0.0416263310745402,4.83675937122128e-05
"3752",2022,2001,21,3305558,914,21589,25562537,3775,1227,75,28,3083,1002,36,17,13,"GA","7",5,5,3,3.37308533916849,0.0393873085339169,1.09628008752735,0.0185995623632385,0.0579868708971554,0.000602158506646904
"3752",2023,2001,22,3436196,1103,22692,26536509,5832,5852,113,84,5068,5263,60,35,6,"GA","7",5,5,3,4.5947416137806,0.0543970988213962,4.77153218495014,0.0317316409791478,0.086128739800544,0.000264410364886304
"3752",2024,2001,23,3506710,554,23246,27061049,3959,3173,59,44,3600,2930,24,15,0,"GA","7",5,5,3,6.49819494584838,0.0433212996389892,5.28880866425993,0.0270758122743682,0.0703971119133574,0
"3753",2002,2001,1,133323,1129,1129,1002037,0,0,0,0,0,0,0,0,0,"GA","7",5,5,3,0,0,0,0,0,0
"3753",2003,2001,2,295151,1345,2474,2224567,1082,1119,38,22,710,910,15,6,0,"GA","7",5,5,3,0.527881040892193,0.0111524163568773,0.676579925650558,0.00446096654275093,0.0156133828996283,0
"3753",2004,2001,3,459819,1137,3611,3500927,2470,1536,67,49,1774,1141,29,21,7,"GA","7",5,5,3,1.56024626209323,0.0255057167985928,1.00351802990325,0.0184696569920844,0.0439753737906772,0.00193852118526724
"3753",2005,2001,4,621082,1064,4675,4737043,3335,2306,69,54,2676,1920,26,28,3,"GA","7",5,5,3,2.51503759398496,0.0244360902255639,1.80451127819549,0.0263157894736842,0.0507518796992481,0.000641711229946524
"3753",2006,2001,5,766223,988,5663,5854720,3494,2734,77,57,2643,2323,27,27,8,"GA","7",5,5,3,2.6751012145749,0.0273279352226721,2.35121457489879,0.0273279352226721,0.0546558704453441,0.00141267879215963
"3753",2007,2001,6,922750,1012,6675,7052719,2603,4097,85,91,1901,3229,44,37,5,"GA","7",5,5,3,1.87845849802371,0.0434782608695652,3.19071146245059,0.0365612648221344,0.0800395256916996,0.000749063670411985
"3753",2008,2001,7,1097846,908,7583,8422489,3159,2909,81,59,2439,2328,31,25,9,"GA","7",5,5,3,2.68612334801762,0.0341409691629956,2.56387665198238,0.0275330396475771,0.0616740088105727,0.00118686535671898
"3753",2009,2001,8,1287197,990,8573,9886126,3197,3469,101,90,2330,2731,42,50,0,"GA","7",5,5,3,2.35353535353535,0.0424242424242424,2.75858585858586,0.0505050505050505,0.0929292929292929,0
"3753",2010,2001,9,1465071,1100,9673,11269710,3357,3288,117,96,2179,2354,52,37,7,"GA","7",5,5,3,1.98090909090909,0.0472727272727273,2.14,0.0336363636363636,0.0809090909090909,0.000723663806471622
"3753",2011,2001,10,1599699,801,10474,12343102,2338,1530,54,32,1903,1374,29,16,10,"GA","7",5,5,3,2.37578027465668,0.0362047440699126,1.71535580524345,0.0199750312109863,0.0561797752808989,0.000954745083062822
"3753",2012,2001,11,1782368,1029,11503,13794888,1464,1874,45,40,1038,1604,18,17,0,"GA","7",5,5,3,1.00874635568513,0.0174927113702624,1.55879494655005,0.0165208940719145,0.0340136054421769,0
"3753",2013,2001,12,1945703,958,12461,15071516,1788,1549,48,29,1345,1353,19,16,0,"GA","7",5,5,3,1.40396659707724,0.0198329853862213,1.41231732776618,0.0167014613778706,0.0365344467640919,0
"3753",2014,2001,13,2099528,903,13364,16269621,2824,2397,80,53,2131,1937,38,28,0,"GA","7",5,5,3,2.35991140642303,0.0420819490586933,2.14507198228128,0.0310077519379845,0.0730897009966777,0
"3753",2015,2001,14,2267062,960,14324,17588850,2874,2501,89,61,2061,1931,42,21,0,"GA","7",5,5,3,2.146875,0.04375,2.01145833333333,0.021875,0.065625,0
"3753",2016,2001,15,2428502,955,15279,18849614,2683,2153,59,41,2183,1877,25,21,6,"GA","7",5,5,3,2.28586387434555,0.0261780104712042,1.96544502617801,0.0219895287958115,0.0481675392670157,0.000392695857058708
"3753",2017,2001,16,2584712,955,16234,20070120,2085,2212,57,42,1607,1879,23,18,1,"GA","7",5,5,3,1.682722513089,0.0240837696335078,1.96753926701571,0.018848167539267,0.0429319371727749,6.15991129727732e-05
"3753",2018,2001,17,2750121,1088,17322,21345202,3568,1906,90,52,2682,1418,35,22,0,"GA","7",5,5,3,2.46507352941176,0.0321691176470588,1.30330882352941,0.0202205882352941,0.0523897058823529,0
"3753",2019,2001,18,2876130,963,18285,22296518,3918,2531,77,52,3224,2083,34,25,0,"GA","7",5,5,3,3.3478712357217,0.0353063343717549,2.16303219106957,0.0259605399792316,0.0612668743509865,0
"3753",2020,2001,19,2953836,703,18988,22884331,1677,475,32,14,1374,364,15,9,0,"GA","7",5,5,3,1.95448079658606,0.0213371266002845,0.51778093883357,0.0128022759601707,0.0341394025604552,0
"3753",2021,2001,20,3057456,809,19797,23655555,4318,1117,56,30,3868,843,26,14,0,"GA","7",5,5,3,4.78121137206428,0.0321384425216316,1.04202719406675,0.0173053152039555,0.0494437577255871,0
"3753",2022,2001,21,3175677,1069,20866,24534249,5577,3699,95,72,5015,3029,47,33,11,"GA","7",5,5,3,4.69130028063611,0.0439663236669785,2.83348924228251,0.0308699719363891,0.0748362956033676,0.000527173392121154
"3753",2023,2001,22,3311629,1074,21940,25558715,6768,4699,113,77,5991,4154,55,38,13,"GA","7",5,5,3,5.57821229050279,0.0512104283054004,3.86778398510242,0.0353817504655494,0.0865921787709497,0.000592525068368277
"3753",2024,2001,23,3388902,554,22494,26139319,2965,2269,52,32,2592,2059,24,16,0,"GA","7",5,5,3,4.67870036101083,0.0433212996389892,3.71660649819495,0.0288808664259928,0.0722021660649819,0
"3754A",2002,2001,1,123032,1086,1086,928437,0,0,0,0,0,0,0,0,0,"GA","7",5,5,3,0,0,0,0,0,0
"3754A",2003,2001,2,285463,1332,2418,2159684,874,1431,29,32,636,1137,15,15,1,"GA","7",5,5,3,0.477477477477477,0.0112612612612613,0.853603603603604,0.0112612612612613,0.0225225225225225,0.000413564929693962
"3754A",2004,2001,3,464132,1190,3608,3544246,3793,1910,81,61,3092,1339,39,29,4,"GA","7",5,5,3,2.59831932773109,0.0327731092436975,1.12521008403361,0.0243697478991597,0.0571428571428571,0.00110864745011086
"3754A",2005,2001,4,636718,1137,4745,4878941,2373,1611,69,51,1779,1054,32,21,5,"GA","7",5,5,3,1.5646437994723,0.0281442392260334,0.927000879507476,0.0184696569920844,0.0466138962181179,0.00105374077976818
"3754A",2006,2001,5,784155,981,5726,6008019,1860,1934,68,60,1094,1346,26,22,7,"GA","7",5,5,3,1.11518858307849,0.0265035677879715,1.37206931702345,0.0224260958205912,0.0489296636085627,0.00122249388753056
"3754A",2007,2001,6,942599,1039,6765,7218350,2925,1877,80,67,2205,1332,34,40,7,"GA","7",5,5,3,2.12223291626564,0.0327237728585178,1.28200192492781,0.0384985563041386,0.0712223291626564,0.00103473762010347
"3754A",2008,2001,7,1124443,970,7735,8633373,2049,3160,75,73,1431,2695,38,39,4,"GA","7",5,5,3,1.47525773195876,0.0391752577319588,2.77835051546392,0.0402061855670103,0.0793814432989691,0.000517129928894635
"3754A",2009,2001,8,1311949,979,8714,10088273,3230,2052,75,50,2617,1635,35,22,5,"GA","7",5,5,3,2.67313585291113,0.0357507660878447,1.67007150153218,0.0224719101123595,0.0582226762002043,0.000573789304567363
"3754A",2010,2001,9,1492658,1036,9750,11508826,2327,1889,96,65,1457,1180,43,28,4,"GA","7",5,5,3,1.40637065637066,0.0415057915057915,1.13899613899614,0.027027027027027,0.0685328185328185,0.00041025641025641
"3754A",2011,2001,10,1690076,1158,10908,13066108,1731,2340,77,69,1037,1767,38,35,3,"GA","7",5,5,3,0.895509499136442,0.0328151986183074,1.52590673575129,0.0302245250431779,0.0630397236614853,0.000275027502750275
"3754A",2012,2001,11,1885881,1109,12017,14603011,1465,2211,50,43,1084,1929,28,21,1,"GA","7",5,5,3,0.977457168620379,0.0252479711451758,1.73940486925158,0.0189359783588819,0.0441839495040577,8.32154447865524e-05
"3754A",2013,2001,12,2053365,944,12961,15917437,1745,1538,71,45,1016,1041,25,13,0,"GA","7",5,5,3,1.07627118644068,0.0264830508474576,1.10275423728814,0.013771186440678,0.0402542372881356,0
"3754A",2014,2001,13,2218829,965,13926,17212768,4455,2862,100,72,3557,2194,46,33,0,"GA","7",5,5,3,3.6860103626943,0.0476683937823834,2.27357512953368,0.0341968911917098,0.0818652849740933,0
"3754A",2015,2001,14,2390740,1044,14970,18569300,5653,2543,106,62,4658,1871,45,22,0,"GA","7",5,5,3,4.46168582375479,0.0431034482758621,1.79214559386973,0.0210727969348659,0.064176245210728,0
"3754A",2016,2001,15,2545192,943,15913,19774254,3211,2749,78,57,2680,2407,39,36,0,"GA","7",5,5,3,2.84199363732768,0.0413573700954401,2.5524920466596,0.0381760339342524,0.0795334040296925,0
"3754A",2017,2001,16,2711626,986,16899,21079551,2655,2291,69,46,1977,1936,32,20,3,"GA","7",5,5,3,2.00507099391481,0.0324543610547667,1.96348884381339,0.0202839756592292,0.0527383367139959,0.000177525297354873
"3754A",2018,2001,17,2871308,1079,17978,22318405,6459,2136,78,49,5850,1738,43,21,0,"GA","7",5,5,3,5.42168674698795,0.0398517145505097,1.61075069508805,0.0194624652455978,0.0593141797961075,0
"3754A",2019,2001,18,3022125,1123,19101,23458619,4951,2231,78,48,4311,1738,28,13,0,"GA","7",5,5,3,3.83882457702582,0.02493321460374,1.54764024933215,0.0115761353517364,0.0365093499554764,0
"3754A",2020,2001,19,3141520,1024,20125,24378319,1685,645,33,11,1434,585,16,5,11,"GA","7",5,5,3,1.400390625,0.015625,0.5712890625,0.0048828125,0.0205078125,0.000546583850931677
"3754A",2021,2001,20,3263476,1033,21158,25288528,5328,1835,63,25,4709,1691,25,12,0,"GA","7",5,5,3,4.55856727976767,0.0242013552758954,1.63697967086157,0.0116166505324298,0.0358180058083253,0
"3754A",2022,2001,21,3381829,972,22130,26183454,3592,1281,75,35,2943,1042,36,20,18,"GA","7",5,5,3,3.02777777777778,0.037037037037037,1.07201646090535,0.0205761316872428,0.0576131687242798,0.000813375508359693
"3754A",2023,2001,22,3504456,1126,23256,27092732,4832,4040,90,60,4062,3418,45,17,5,"GA","7",5,5,3,3.60746003552398,0.0399644760213144,3.03552397868561,0.0150976909413854,0.0550621669626998,0.00021499828001376
"3754A",2024,2001,23,3577604,554,23810,27641058,4273,1791,62,37,3954,1561,31,21,2,"GA","7",5,5,3,7.13718411552347,0.055956678700361,2.81768953068592,0.0379061371841155,0.0938628158844765,8.39983200335993e-05
"3755D",2002,2001,1,123476,1088,1088,918829,0,0,0,0,0,0,0,0,0,"GA","7",5,5,3,0,0,0,0,0,0
"3755D",2003,2001,2,280226,1261,2349,2108987,1073,935,41,28,717,636,22,12,4,"GA","7",5,5,3,0.568596352101507,0.0174464710547185,0.50436161776368,0.00951625693893735,0.0269627279936558,0.00170285227756492
"3755D",2004,2001,3,442571,1101,3450,3368554,3161,1778,74,51,2507,1258,40,19,8,"GA","7",5,5,3,2.27702089009991,0.036330608537693,1.14259763851045,0.0172570390554042,0.0535876475930972,0.00231884057971014
"3755D",2005,2001,4,611178,1149,4599,4659244,2451,1864,70,67,1806,1285,31,34,6,"GA","7",5,5,3,1.57180156657963,0.0269799825935596,1.118363794604,0.0295909486510009,0.0565709312445605,0.00130463144161774
"3755D",2006,2001,5,758911,991,5590,5796140,1629,2163,72,73,747,1428,33,26,5,"GA","7",5,5,3,0.753784056508577,0.0332996972754793,1.4409687184662,0.0262361251261352,0.0595358224016145,0.000894454382826476
"3755D",2007,2001,6,910421,923,6513,6974509,3012,2592,93,71,2040,1941,30,40,7,"GA","7",5,5,3,2.21018418201517,0.0325027085590466,2.10292524377031,0.0433369447453954,0.075839653304442,0.00107477352986335
"3755D",2008,2001,7,1100727,919,7432,8457104,1759,2232,83,67,906,1563,39,28,6,"GA","7",5,5,3,0.985854189336235,0.0424374319912949,1.70076169749728,0.0304678998911861,0.072905331882481,0.000807319698600646
"3755D",2009,2001,8,1292255,979,8411,9949476,3685,1633,71,63,3127,959,34,26,1,"GA","7",5,5,3,3.19407558733401,0.034729315628192,0.979570990806946,0.0265577119509704,0.0612870275791624,0.000118891927238141
"3755D",2010,2001,9,1480041,1111,9522,11417403,3833,3199,121,96,2726,2259,50,45,4,"GA","7",5,5,3,2.45364536453645,0.045004500450045,2.03330333033303,0.0405040504050405,0.0855085508550855,0.000420079815164881
"3755D",2011,2001,10,1673640,1112,10634,12927396,2420,2887,77,67,1751,2360,37,32,1,"GA","7",5,5,3,1.57464028776978,0.033273381294964,2.12230215827338,0.0287769784172662,0.0620503597122302,9.40379913485048e-05
"3755D",2012,2001,11,1851354,1052,11686,14321292,1733,1833,56,42,1279,1489,20,22,0,"GA","7",5,5,3,1.21577946768061,0.0190114068441065,1.41539923954373,0.0209125475285171,0.0399239543726236,0
"3755D",2013,2001,12,2010986,953,12639,15561936,2975,1366,75,54,2215,859,30,22,0,"GA","7",5,5,3,2.32423924449108,0.0314795383001049,0.901364113326338,0.0230849947534103,0.0545645330535152,0
"3755D",2014,2001,13,2167112,917,13556,16790114,3514,3635,82,66,2648,3184,36,26,4,"GA","7",5,5,3,2.88767720828789,0.0392584514721919,3.4721919302072,0.0283533260632497,0.0676117775354417,0.000295072292711714
"3755D",2015,2001,14,2335099,966,14522,18115328,3798,1571,98,53,2866,1010,33,22,2,"GA","7",5,5,3,2.96687370600414,0.0341614906832298,1.04554865424431,0.0227743271221532,0.056935817805383,0.000137722076848919
"3755D",2016,2001,15,2492198,922,15444,19346793,3015,2423,73,49,2412,1933,37,14,2,"GA","7",5,5,3,2.61605206073753,0.0401301518438178,2.09652928416486,0.0151843817787419,0.0553145336225597,0.00012950012950013
"3755D",2017,2001,16,2643168,885,16329,20529310,3611,1707,81,37,2928,1397,36,20,0,"GA","7",5,5,3,3.30847457627119,0.0406779661016949,1.57853107344633,0.0225988700564972,0.0632768361581921,0
"3755D",2018,2001,17,2791168,983,17312,21676149,2745,1342,77,44,2113,985,33,24,1,"GA","7",5,5,3,2.14954221770091,0.0335707019328586,1.00203458799593,0.0244150559511699,0.0579857578840285,5.77634011090573e-05
"3755D",2019,2001,18,2925226,984,18296,22692753,4161,2225,84,60,3434,1592,36,20,0,"GA","7",5,5,3,3.48983739837398,0.0365853658536585,1.61788617886179,0.0203252032520325,0.056910569105691,0
"3755D",2020,2001,19,3031795,996,19292,23506123,1226,879,34,17,947,801,17,8,5,"GA","7",5,5,3,0.950803212851406,0.0170682730923695,0.80421686746988,0.00803212851405622,0.0251004016064257,0.000259174787476674
"3755D",2021,2001,20,3145898,927,20219,24364170,3417,1205,58,24,2971,1000,30,11,2,"GA","7",5,5,3,3.20496224379719,0.0323624595469256,1.07874865156419,0.011866235167206,0.0442286947141316,9.89168603788516e-05
"3755D",2022,2001,21,3251236,998,21217,25141093,5614,2789,97,50,4890,2408,41,17,8,"GA","7",5,5,3,4.8997995991984,0.0410821643286573,2.4128256513026,0.0170340681362725,0.0581162324649299,0.000377056134231984
"3755D",2023,2001,22,3383515,1125,22342,26138123,8469,2976,94,51,7575,2671,43,26,3,"GA","7",5,5,3,6.73333333333333,0.0382222222222222,2.37422222222222,0.0231111111111111,0.0613333333333333,0.000134276251007072
"3755D",2024,2001,23,3447564,531,22873,26613244,5381,2791,59,39,4966,2510,36,16,1,"GA","7",5,5,3,9.35216572504708,0.0677966101694915,4.72693032015066,0.0301318267419962,0.0979284369114878,4.37196694792987e-05
"3756",2002,2001,1,129196,1127,1127,977104,0,0,0,0,0,0,0,0,0,"GA","7",5,5,3,0,0,0,0,0,0
"3756",2003,2001,2,275405,1232,2359,2082034,1037,1018,38,25,672,774,16,11,3,"GA","7",5,5,3,0.545454545454545,0.012987012987013,0.628246753246753,0.00892857142857143,0.0219155844155844,0.00127172530733362
"3756",2004,2001,3,449297,1113,3472,3432315,1571,1357,54,52,1026,740,21,14,4,"GA","7",5,5,3,0.921832884097035,0.0188679245283019,0.664869721473495,0.0125786163522013,0.0314465408805031,0.00115207373271889
"3756",2005,2001,4,618511,1146,4618,4736668,1837,1474,51,45,1404,1107,27,20,7,"GA","7",5,5,3,1.22513089005236,0.0235602094240838,0.965968586387435,0.0174520069808028,0.0410122164048866,0.00151580770896492
"3756",2006,2001,5,760997,918,5536,5832965,2177,2548,57,55,1629,2036,28,24,2,"GA","7",5,5,3,1.77450980392157,0.0305010893246187,2.21786492374728,0.0261437908496732,0.0566448801742919,0.000361271676300578
"3756",2007,2001,6,907273,974,6510,6957510,3272,1899,84,61,2561,1302,42,32,8,"GA","7",5,5,3,2.62936344969199,0.0431211498973306,1.33675564681725,0.0328542094455852,0.0759753593429158,0.00122887864823349
